id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1494630805368639491,1494630805368639491,2022-02-18 19:12:07 China Standard Time,2022-02-18,19:12:07,+0800,825245636303859713,gdjjbkgdhk,Bacon''Salted''Suzuki🥓,,パッキャオラストマッチがWOWOWで見られるのは2/20までだよ  #WOWOW  #Pacquiao,ja,[],[],[],0,0,0,"['wowow', 'pacquiao']",[],https://twitter.com/gdjjbkgdhk/status/1494630805368639491,False,,0,,,,,,,,[],,,,
1494538381845356545,1494538381845356545,2022-02-18 13:04:52 China Standard Time,2022-02-18,13:04:52,+0800,996310688007012352,boxing_habit,Boxing Habit,,That's right😎 Mayweather &gt; Pacquiao #Mayweather #pacquiao  https://t.co/LPoFQtSgjP,en,[],[],['https://pbs.twimg.com/media/FL2qvPpVIAEXQc8.jpg'],0,1,0,"['mayweather', 'pacquiao']",[],https://twitter.com/boxing_habit/status/1494538381845356545,False,,1,https://pbs.twimg.com/media/FL2qvPpVIAEXQc8.jpg,,,,,,,[],,,,
1494420247499227137,1494420247499227137,2022-02-18 05:15:26 China Standard Time,2022-02-18,05:15:26,+0800,259178202,boostjockster,Jockster,,"#UFC's Dana White @SHOBoxing ""Bob Arum FIXED Bradley Fight to Stall #Pacquiao vs #Mayweather"" -  https://t.co/eSt0xhwmDY",en,"[{'screen_name': 'shoboxing', 'name': 'しょー。', 'id': '837870164'}]",['http://www.youtube.com/watch?v=h7CDlrHtOoA'],[],0,0,0,"['ufc', 'pacquiao', 'mayweather']",[],https://twitter.com/boostjockster/status/1494420247499227137,False,,0,,,,,,,,[],,,,
1494399341141757957,1494399341141757957,2022-02-18 03:52:22 China Standard Time,2022-02-18,03:52:22,+0800,1110691169451663360,looptify,Looptify,,"What's in your Pacquiao Collection?  LEGACY &amp; GOD'S WARRIOR TEES  are available at  https://t.co/BUu5vCp42A   #PacquaioLegacy #pacquiaoforpresident #PACQUIAO #beapartofthelegacy @ Los Angeles, California  https://t.co/w3zr42QvoR",en,[],"['http://SHOPPACQUAIO.COM', 'https://www.instagram.com/p/CaFz_5RvwVE/?utm_medium=twitter']",[],0,0,1,"['pacquaiolegacy', 'pacquiaoforpresident', 'pacquiao', 'beapartofthelegacy']",[],https://twitter.com/looptify/status/1494399341141757957,False,,0,,,,,,,,[],,,,
1494211569860980737,1494211569860980737,2022-02-17 15:26:14 China Standard Time,2022-02-17,15:26:14,+0800,2272693459,ismaeelrn,Ismaeel Naar,,"#Philippines boxing icon, presidential candidate Manny #Pacquiao says he will welcome an international probe into President Rodrigo Duterte's war on drugs if elected, and promised to fight narcotics ""the right way"", with due process, not street shootings.   https://t.co/sqsWFGGSbE",en,[],['https://ph.news.yahoo.com/philippines-pacquiao-fight-drugs-way-030624582.html'],[],0,0,0,"['philippines', 'pacquiao']",[],https://twitter.com/ismaeelrn/status/1494211569860980737,False,,0,,,,,,,,[],,,,
1495803298070384649,1495803298070384649,2022-02-22 00:51:11 China Standard Time,2022-02-22,00:51:11,+0800,29287620,cardinalhayes,Cardinal Hayes High School,,Happy Presidents’ Day from Cardinal Hayes High school. #UpHayes #ForGodAndCountry  https://t.co/xDfudAZnik,en,[],[],['https://pbs.twimg.com/media/FMIpK-8WQAkx3Ot.jpg'],0,1,10,"['uphayes', 'forgodandcountry']",[],https://twitter.com/CardinalHayes/status/1495803298070384649,False,,1,https://pbs.twimg.com/media/FMIpK-8WQAkx3Ot.jpg,,,,,,,[],,,,
1495779179920609283,1495779179920609283,2022-02-21 23:15:21 China Standard Time,2022-02-21,23:15:21,+0800,1113863360494407680,chaplaingary1,ChaplainGary,,"This week's #MondayMinistryMinute contains proof that my ""quiver is full"" as I spend the day with the family.  Enjoy your holiday. #ChaplainLife #Psalms #FindingBalance #AlabamaNG #ForGodAndCountry  https://t.co/24SFf5xRTE",en,[],[],[],0,2,2,"['mondayministryminute', 'chaplainlife', 'psalms', 'findingbalance', 'alabamang', 'forgodandcountry']",[],https://twitter.com/ChaplainGary1/status/1495779179920609283,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1495777458053959694/pu/img/WUwEkDqeMWBJ9NvR.jpg,,,,,,,[],,,,
1495714930821058563,1495714930821058563,2022-02-21 19:00:03 China Standard Time,2022-02-21,19:00:03,+0800,1089287436,armychaplains,Army Chaplain Corps,,"This #PresidentsDay, pray for our country, pray for our leaders, and pray for our Chaplain Corps that we may continue to deliver like-kind ministries as this chaplain did with Washington at Valley Forge.  #ForGodandCountry | #LiveTheCall | #ArmyChaplainCorps  https://t.co/oVhUB8FxZW",en,[],[],['https://pbs.twimg.com/media/FMHYzLoXwAQkiT3.jpg'],0,10,23,"['presidentsday', 'forgodandcountry', 'livethecall', 'armychaplaincorps']",[],https://twitter.com/ArmyChaplains/status/1495714930821058563,False,,1,https://pbs.twimg.com/media/FMHYzLoXwAQkiT3.jpg,,,,,,,[],,,,
1495651378387197953,1495651378387197953,2022-02-21 14:47:31 China Standard Time,2022-02-21,14:47:31,+0800,1124910753830637569,mumbashungu,🎸Country Scorpion♏🦂,,#ForGodAndCountry,und,[],[],[],0,0,3,['forgodandcountry'],[],https://twitter.com/MumbaShungu/status/1495651378387197953,False,https://twitter.com/BuyoyaJonah/status/1495650244293447683,0,,,,,,,,[],,,,
1495640907361787905,1495640907361787905,2022-02-21 14:05:54 China Standard Time,2022-02-21,14:05:54,+0800,4132428035,benjaminakakpo3,Benjamin Akakpo,,Welcome to #Monday on the #AMShow. We bring you #TheMostCompellingConversations. Why miss out? Join us - #ForGodAndCountry!💪🏾🇬🇭🙌🏾  #JoyNews #AMShow  https://t.co/oIT9ni1MOa,en,[],[],['https://pbs.twimg.com/media/FMGVeP0XoAMxYUv.jpg'],2,2,31,"['monday', 'amshow', 'themostcompellingconversations', 'forgodandcountry', 'joynews', 'amshow']",[],https://twitter.com/BenjaminAkakpo3/status/1495640907361787905,False,,1,https://pbs.twimg.com/media/FMGVeP0XoAMxYUv.jpg,,,,,,,[],,,,
1495611654473662471,1495611654473662471,2022-02-21 12:09:40 China Standard Time,2022-02-21,12:09:40,+0800,1380900671461842944,thelightinthis1,The Light In This Dark World 🇦🇺🇮🇱✝️,,Not-So Christian Karen #ForGodAndCountry #Christian #Jesus #Bible #abortionban #Abortion  https://t.co/J78hpbmENE via @YouTube @shouting4God @RayComfort @ChristianExodu1,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}, {'screen_name': 'shouting4god', 'name': 'ruben israel', 'id': '951655016426758144'}, {'screen_name': 'raycomfort', 'name': 'ray comfort', 'id': '22634945'}, {'screen_name': 'christianexodu1', 'name': '🇺🇦🌈2literjayˢᵃᶜᵗʳᵘᵗʰᵐᵒᵛᵉᵐᵉⁿᵗ𐒡ꂦմﾚʝꍏཏ 𝔬ｷ ʝ𝖆𝖍\uea00', 'id': '1301415534014001153'}]",['https://youtu.be/p9Q6Z-C52C4'],[],0,0,0,"['forgodandcountry', 'christian', 'jesus', 'bible', 'abortionban', 'abortion']",[],https://twitter.com/TheLightInThis1/status/1495611654473662471,False,,0,,,,,,,,[],,,,
1495564574204076034,1495564574204076034,2022-02-21 09:02:35 China Standard Time,2022-02-21,09:02:35,+0800,1485421780412121094,justmelindakay,LindaKay,,"I will use my voice, my means and my life fighting that the future of our grandchildren is an intact, with freedom! #GodSaveOurLand #americafirst #forgodandcountry  https://t.co/3zJjLSh0t7",en,[],[],['https://pbs.twimg.com/media/FMFQDZiXMAM-s4F.jpg'],0,0,2,"['godsaveourland', 'americafirst', 'forgodandcountry']",[],https://twitter.com/JustMeLindaKay/status/1495564574204076034,False,,1,https://pbs.twimg.com/media/FMFQDZiXMAM-s4F.jpg,,,,,,,[],,,,
1495494407742705668,1495345513071144961,2022-02-21 04:23:46 China Standard Time,2022-02-21,04:23:46,+0800,1490713391995838469,tobebote2,✨Duane Abueva ✨ #1LeniKikoAllTheWay✨,,@lakwatsarah @lenirobredo I'm brave enough to stand on what i believed is right. #MarcosMagnanakaw #FamilyLove #ForGodAndCountry #AllTheBest #WeVotePH #WeDecideForLeni2022 #HalalanPH2022 #VoteWisely #EndPoliticalDynastiesPH #NoToMarcosJrAndSaraDuterte2022 #DefendDemocracy,en,[],[],[],0,2,2,"['marcosmagnanakaw', 'familylove', 'forgodandcountry', 'allthebest', 'wevoteph', 'wedecideforleni2022', 'halalanph2022', 'votewisely', 'endpoliticaldynastiesph', 'notomarcosjrandsaraduterte2022', 'defenddemocracy']",[],https://twitter.com/ToBebotE2/status/1495494407742705668,False,,0,,,,,,,,"[{'screen_name': 'lakwatsarah', 'name': 'seiruhhhh 🎀\uea00 #LeniKiko2022', 'id': '219784910'}, {'screen_name': 'lenirobredo', 'name': 'Leni Robredo', 'id': '47211842'}]",,,,
1498275792597491717,1498275792597491717,2022-02-28 20:36:00 China Standard Time,2022-02-28,20:36:00,+0800,3281998848,mpac_foundation,Manny Pacquiao Foundation,,We accept cryptocurrency!  Donate today 👉  https://t.co/D3VwiAtrza  #PacquiaoFoundation #MannyPacquiao #MannysCorner $BTC $BNB $SHIB $LINK $ETH $AMP $BAT $BCH $DAI $DOGE $GRT $GUSD $LTC  https://t.co/5SW46w6SyN,en,[],['https://bit.ly/3qygemq'],['https://pbs.twimg.com/media/FL5W2A5aMAAum4f.jpg'],1,2,8,"['pacquiaofoundation', 'mannypacquiao', 'mannyscorner']","['btc', 'bnb', 'shib', 'link', 'eth', 'amp', 'bat', 'bch', 'dai', 'doge', 'grt', 'gusd', 'ltc']",https://twitter.com/MPac_Foundation/status/1498275792597491717,False,,1,https://pbs.twimg.com/media/FL5W2A5aMAAum4f.jpg,,,,,,,[],,,,
1498270206137110529,1495394406056153088,2022-02-28 20:13:48 China Standard Time,2022-02-28,20:13:48,+0800,1472039332147957763,ibanez_joson,Jhen_lyn,,@kimpoyfeliciano I love Christian Leader 😍 I will go for #MannyPacquiao,en,[],[],[],0,0,0,['mannypacquiao'],[],https://twitter.com/ibanez_joson/status/1498270206137110529,False,,0,,,,,,,,"[{'screen_name': 'kimpoyfeliciano', 'name': 'Kimpoy Feliciano', 'id': '87102355'}]",,,,
1498261399612825603,1498261399612825603,2022-02-28 19:38:48 China Standard Time,2022-02-28,19:38:48,+0800,189162684,vincentrist,e͎n͎g͎r͎.͎D͎C͎ #LeniKiko2022 🇵🇭,,"sa daming lumabas na survey ngayon para sa election, nainterview ka na ba ni minsan? #LeniKikoAllTheWay #IskoMoreno #BBMForPresident #pinglacsonismypresident #MannyPacquiao",tl,[],[],[],0,0,1,"['lenikikoalltheway', 'iskomoreno', 'bbmforpresident', 'pinglacsonismypresident', 'mannypacquiao']",[],https://twitter.com/vinCENTrist/status/1498261399612825603,False,,0,,,,,,,,[],,,,
1498247118339059717,1498246600283545600,2022-02-28 18:42:03 China Standard Time,2022-02-28,18:42:03,+0800,1482555965589569542,ebotoph,eBotoPH,,#MannyPacquiao #10RobredoForPresident  https://t.co/7qlKsdshKY,und,[],[],"['https://pbs.twimg.com/media/FMrXgn9aQAA2tb5.jpg', 'https://pbs.twimg.com/media/FMrXgoLaMAYtp-g.jpg']",0,0,0,"['mannypacquiao', '10robredoforpresident']",[],https://twitter.com/eBotoPH/status/1498247118339059717,False,,1,https://pbs.twimg.com/media/FMrXgn9aQAA2tb5.jpg,,,,,,,[],,,,
1498243869527670784,1498241567202500610,2022-02-28 18:29:09 China Standard Time,2022-02-28,18:29:09,+0800,1482555965589569542,ebotoph,eBotoPH,,#IskoMoreno #MannyPacquiao #10RobredoForPresident  https://t.co/inWnQWJFVf,und,[],[],"['https://pbs.twimg.com/media/FMrUL8vaAAACrbA.jpg', 'https://pbs.twimg.com/media/FMrUL8zaIAIFZLs.jpg', 'https://pbs.twimg.com/media/FMrUL8oacAEZydc.jpg']",0,0,0,"['iskomoreno', 'mannypacquiao', '10robredoforpresident']",[],https://twitter.com/eBotoPH/status/1498243869527670784,False,,1,https://pbs.twimg.com/media/FMrUL8vaAAACrbA.jpg,,,,,,,[],,,,
1498218974559019010,1498217545215594498,2022-02-28 16:50:13 China Standard Time,2022-02-28,16:50:13,+0800,1488970799147008000,bosswaziky,Boss Waziky 💯,,@BentoBoiNFT @SmallBrosNFT #bento #LUISA #derya #MannyPacquiao,und,[],[],[],0,0,1,"['bento', 'luisa', 'derya', 'mannypacquiao']",[],https://twitter.com/bosswaziky/status/1498218974559019010,False,,0,,,,,,,,"[{'screen_name': 'BentoBoiNFT', 'name': 'BentoBoi', 'id': '1357259205191766016'}, {'screen_name': 'SmallBrosNFT', 'name': 'Small Bros', 'id': '1482084568199049221'}]",,,,
1498176170806104064,1498174785075179520,2022-02-28 14:00:08 China Standard Time,2022-02-28,14:00:08,+0800,1354914508674715650,paolo60492975,Paolo,,Panahon na para mag kaisa ang sambayanang Pilipino. Edsa 3 kontra sa kahirapan. Hindi Edsa 3 kontra sa nakaupo sa Malacanang or Mauupo sa malacanang.   #BBMSARA2022 #LetLeniLead2022 #LacsonSotto2022  #MannyPacquiao #IskoMoreno,tl,[],[],[],0,0,0,"['bbmsara2022', 'letlenilead2022', 'lacsonsotto2022', 'mannypacquiao', 'iskomoreno']",[],https://twitter.com/Paolo60492975/status/1498176170806104064,False,,0,,,,,,,,[],,,,
1498175509846720512,1498174785075179520,2022-02-28 13:57:30 China Standard Time,2022-02-28,13:57:30,+0800,1354914508674715650,paolo60492975,Paolo,,"Hindi kelangan hilahin pababa kung sinoman ang nakaupo. Instead supportahan ito or gumawa ka ng sarili mong paraan para di makapagpabigat sa bayad, hindi paraan para kalabanin ang isang tao.   #BBMSARA2022 #LetLeniLead2022 #LacsonSotto2022  #MannyPacquiao #IskoMoreno",tl,[],[],[],1,0,0,"['bbmsara2022', 'letlenilead2022', 'lacsonsotto2022', 'mannypacquiao', 'iskomoreno']",[],https://twitter.com/Paolo60492975/status/1498175509846720512,False,,0,,,,,,,,[],,,,
1498175106220462086,1498174785075179520,2022-02-28 13:55:54 China Standard Time,2022-02-28,13:55:54,+0800,1354914508674715650,paolo60492975,Paolo,,"Then, leading dapat si kakampink Leni. Impossible naman na ung 56M Marcos lahat yan and sure ako na lahat ng 22M possibleng kakampink dahil sa masalimuot na dinanas nila sa panahon ng mga Marcos.  #BBMSARA2022 #LetLeniLead2022 #IskoMoreno #MannyPacquiao #LacsonSotto2022",tl,[],[],[],1,0,0,"['bbmsara2022', 'letlenilead2022', 'iskomoreno', 'mannypacquiao', 'lacsonsotto2022']",[],https://twitter.com/Paolo60492975/status/1498175106220462086,False,,0,,,,,,,,[],,,,
1498174785075179520,1498174785075179520,2022-02-28 13:54:38 China Standard Time,2022-02-28,13:54:38,+0800,1354914508674715650,paolo60492975,Paolo,,PH Demographics last 2020 Ages 18 to 44 = 52M - Did not experience at all or too young to remember the Marcos Regime   Ages 45 to 74 = 22M - First-hand experience of Marcos Regime   #BBMSARA2022 #LetLeniLead2022 #IskoMoreno #MannyPacquiao #LacsonSotto2022,en,[],[],[],1,0,0,"['bbmsara2022', 'letlenilead2022', 'iskomoreno', 'mannypacquiao', 'lacsonsotto2022']",[],https://twitter.com/Paolo60492975/status/1498174785075179520,False,,0,,,,,,,,[],,,,
1498117368211701767,1498117368211701767,2022-02-28 10:06:28 China Standard Time,2022-02-28,10:06:28,+0800,1382386238586560512,delacruzjubz,Jubelle Dela Cruz,,"If only Manny can speak fluently his thoughts. Still, thank you sir for your genuine heart. From boxing to govt service, you always carry the flag of the country. #MannyPacquiao",en,[],[],[],0,0,2,['mannypacquiao'],[],https://twitter.com/DelacruzJubz/status/1498117368211701767,False,,0,,,,,,,,[],,,,
1498117271964708865,1498117271964708865,2022-02-28 10:06:05 China Standard Time,2022-02-28,10:06:05,+0800,1353372600,joazkuizon,Joaz 🎀,,"Wala pa ba yung mga “nice lahat sila naka-mask” memes for this photo? Hahahaha char lang, Manny.🤣  #10RobredoForPresident #IpanaloNa10To #LeniForPresident2022 #MannyPacquiao  https://t.co/KY1Fd4Lzdy",tl,[],[],['https://pbs.twimg.com/media/FMphtycVgAY4ljc.jpg'],0,0,0,"['10robredoforpresident', 'ipanalona10to', 'leniforpresident2022', 'mannypacquiao']",[],https://twitter.com/joazkuizon/status/1498117271964708865,False,,1,https://pbs.twimg.com/media/FMphtycVgAY4ljc.jpg,,,,,,,[],,,,
1498108258241769474,1497887474084835328,2022-02-28 09:30:16 China Standard Time,2022-02-28,09:30:16,+0800,202986016,mjpascual08,#KayLeniKikoTayo,,"@Rossjem1986 @ApatheticDame Ang mga botante ni #LeniRobredo #IskoMoreno #PingLacson #MannyPacquiao malinaw na makakapag-decision kung sino ang iboboto. Bukas ang mga mata namin. Hindi kami nagpa-budol sa Magnanakaw,Sinungaling,Walang diploma,Laki sa Nakaw,Anak ng Mamamatay Tao. #CNNPresidentialDebate",tl,[],[],[],3,0,0,"['lenirobredo', 'iskomoreno', 'pinglacson', 'mannypacquiao', 'cnnpresidentialdebate']",[],https://twitter.com/mjpascual08/status/1498108258241769474,False,,0,,,,,,,,"[{'screen_name': 'Rossjem1986', 'name': '❤️💚dont care dont bother', 'id': '59336781'}, {'screen_name': 'ApatheticDame', 'name': 'Ms. P 🥰🇵🇭', 'id': '1564859790'}]",,,,
1498076379254079497,1498076379254079497,2022-02-28 07:23:36 China Standard Time,2022-02-28,07:23:36,+0800,1100679584,thebubzlife,Bubz,,To my filipino community. Koanny Pacman ahahaha! #MannyPacquiao #NFT,tl,[],[],[],0,0,3,"['mannypacquiao', 'nft']",[],https://twitter.com/thebubzlife/status/1498076379254079497,False,https://twitter.com/EdgyKoalas/status/1498075711755665410,0,,,,,,,,[],,,,
1498047346113875970,1498047346113875970,2022-02-28 05:28:14 China Standard Time,2022-02-28,05:28:14,+0800,60039698,blizzard14,Para sa Bayan #LeniKiko2022 💗🌷,,Yung pinupuri mo ang LGBTQ+ community pero Same-Sex union hindi mo pa maibigay sa amin? 🙄🙄🙄🙄  Kaya hindi ikaw iboboto ko. Homophobic ka kasi ever since  #MannyPacquiao,tl,[],[],[],0,0,0,['mannypacquiao'],[],https://twitter.com/blizzard14/status/1498047346113875970,False,,0,,,,,,,,[],,,,
1497978208846639105,1497978208846639105,2022-02-28 00:53:30 China Standard Time,2022-02-28,00:53:30,+0800,1494228703760773122,brotherpacman,Brother PaCman,,#MannyPacquiao  https://t.co/yoW0Mfytsz,und,[],[],[],0,0,0,['mannypacquiao'],[],https://twitter.com/BrotherPacman/status/1497978208846639105,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1497978153868083200/pu/img/5Xer7QpTk8AlzylO.jpg,,,,,,,[],,,,
1497977946178408450,1497977946178408450,2022-02-28 00:52:28 China Standard Time,2022-02-28,00:52:28,+0800,1494228703760773122,brotherpacman,Brother PaCman,,#MannyPacquiao  https://t.co/HAJ5dsUSUh,und,[],[],[],0,0,0,['mannypacquiao'],[],https://twitter.com/BrotherPacman/status/1497977946178408450,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1497977889207517187/pu/img/nz4gq7wDM9OBfN8Y.jpg,,,,,,,[],,,,
1497972938942803970,1497972938942803970,2022-02-28 00:32:34 China Standard Time,2022-02-28,00:32:34,+0800,25321033,gelsantosrelos,Gel Santos Relos,,Yes! #MannyPacquiao fired up and throwing punches for #LeniRobredo as the best candidate we can count on to lead the country. Prayer niya yan sa Diyos para sa ating bayan! #CNNPHPresidentialDebate  #LetLeniRead  #LeniKiko2022,en,[],[],[],0,3,11,"['mannypacquiao', 'lenirobredo', 'cnnphpresidentialdebate', 'letleniread', 'lenikiko2022']",[],https://twitter.com/GelSantosRelos/status/1497972938942803970,False,https://twitter.com/anthonyyyreaal/status/1497911109998637057,0,,,,,,,,[],,,,
1497953331834093568,1497953331834093568,2022-02-27 23:14:39 China Standard Time,2022-02-27,23:14:39,+0800,1119802618107158528,reymart30624687,Reym_19,,Manny please don't expect to win hahhaha  #CNNPHPresidentialDebate  #MannyPacquiao  #Manny,en,[],[],[],0,0,0,"['cnnphpresidentialdebate', 'mannypacquiao', 'manny']",[],https://twitter.com/Reymart30624687/status/1497953331834093568,False,,0,,,,,,,,[],,,,
