"","tweet"
"69","switched adds mark silent majority isko moreno domagoso"
"70","vibing haechan noh"
"71","successless impossible mercy god impossible possible ordinary filipino"
"72","blue blue color peace"
"73","paganjan laguna president laugh"
"74","philippines change round politics country nilumin mother town ballot president president"
"75","isko town"
"76","matthew mirakyulus isko lame built"
"77","trained loyal party puri visible errors believe mali receive mali picking loyalty party"
"78","america meddling philippine politics support leni liberal joe biden liberal hmmmm"
"79","isko win"
"80","reconsider gov"
"81","highlighting capability dance"
"82","strong needs tolongges desperate mokong panay tira kina leni aquino votes unsaid kups stop wayan trapo ogag"
"83","liar honesty"
"84","taught parent fair tagged daddy corrupt involve drugs chief staff hanging drug rocking fairly kayosa kid"
"85","think faith creator"
"86","stupid impotent president leni president leni"
"87","fair try syang play trant traph party welcomed spoke onstage pic taped message lenis kickoff"
"88","real ability serve life served"
"89","old photo president duterte sen cebu gov gov gov gov gwendolyn garcia captioned supporting manila mayor moreno duterte endorsed candidate"
"90","authentic person laylayan philippines moreno pledges support barmm speech maguindanao"
"91","thanks north cotabato"
"92","candidate understand explanation expect attacks patient entice know hard best candidate pr"
"93","willie determine wanted candidate car noticing physical trigger influencer"
"94","mahala kokote"
"95","isko willie yorme retweet clear"
"96","isko provide equal opportunities individuals assuring muslims nationwide ideal prudent efficient government win"
"97","military planners thinkers bbms answer think abolition carlos remind wins become commander change answer isko yorme willie"
"98","bronze hwag join switch isko willie paggie sarah muslimmindanao tell"
"99","isko willie yorme retweet"
"100","isko willie yorme"
"101","changed philippines time isko moreno possible"
"102","scoundrel politicians fake sincerity yorme isko morenos heart ordinary people stands pagasa philippines"
"103","next president isko moreno"
"104","interview month ago choose release build narrative sort journalistic ethics release sooner"
"105","abscbn played willie dirty playing old interview seem recent iskoong"
"106","fixes folks"
"107","laughed habng reading trends angry yaaarn"
"108","funny trending isko willie shows effective caravan yorme volume stirred tolitz python alayan almost decades"
"109","based yormepilled madlad two joints"
"110","thanks cotabato wabayan mistakenly started traveling mindanao"
"111","domagoso isko moreno president ong willie president news carl senator gutoc samira senator jopet sison senator synemics"
"112","reapling best yorme good deeds towards huge proofs hiddengod continues divine intervention grace upon teamnothing impossible believe always god"
"113","curse impressively kobsa equality full bansain terms programpolicy services"
"114","leader humble ready serve needy"
"115","everyone switching isko thanks maguindanao"
"116","hbd hoon leeseo"
"117","discredit laceration wrist kakampwet anti"
"118","traydor striking traydor traydor frivolous tyo progress mid media looks kindly reform check guillermina barridos"
"119","corykong isko jomagoso sabisabi lovers mahjong cory finished ally npa true god forbid manalo isko"
"120","father isko yabang"
"121","reverse leni umattend smnitpost bbm edi cowardly"
"122","isko fit lead feel notice person challenge include carlos debate"
"123","daming kuda"
"124","edi happy"
"125","inismol smninku"
"126","playing double standard lose credibility integrity"
"127","set bar high live debates intelligent clean respectful live debate tarayan batuhan mudlothang answer platformbased carlos leody"
"128","breeding unlike muscerant cowardly panay yabang black prop know carlos leody"
"129","political commitment political courage coming clarita carlos"
"130","proper nod phtocredits"
"131","carlos leody"
"132","innaounce umattend set questions hope carlos pannelists"
"133","storyage sorry success noh"
"134","jusko troll success sorry coward chicken mother"
"135","nalow leody alas fatot leni"
"136","clarita carlos question cr diarrhea"
"137","four aspirant attend debate scared clarita carlos knows cowardly"
"138","beautiful questions debate case life nothing kc four hear answer"
"139","four journalist magdiq political analyst carlos awesome story"
"140","shovel explicit difficulty question keri brain"
"141","matitinda panelist nakii atras four"
"142","scared cowick carlos coward"
"143","scared cowick carlos"
"144","fear knows"
"145","scared carlos scared scripted question pashowbiz looks true cowardly"
"146","four attend leni hate train trending definition misogyny fuck"
"147","united cowardice"
"148","scared carlos declined call"
"149","true cowardly"
"150","four retreated trending"
"151","omg four fear guess supposed debate restrict anyare afraid four four bbm"
"152","scared bka justify stupid four"
"153","dreams excellent impromptu scripted"
"154","proof thief bintang nkkpagtaka noh billion stolen un tax paid dq ipang dq kc tlg moral turbitude watermelon senate hearing"
"155","trending cattle"
"156","feeling top survey debate umabsent yikes news asking advance questions yikes"
"157","debate umabsent yikes news asking advance questions early yikes"
"158","debate umabsent yikes news asking advance questions earn yikes"
"159","debate umabsent yikes news mama asks advance questions earth yikes"
"160","respetress dr willy ong teach turnges followers chair obvious rung turonges winn"
"161","whisper tolongges running aquino increased cory pnoy sat influence harcos enemy abusive robbous"
"162","exactly true receipt looks mayor isko morenos accomplishments withhin service manila never doubt duplicate entire philippines"
"163","nt new support best resources afford"
"164","abogada president correctly"
"165","dear correctly hear plans candidate thanks opportunities different platforms raming hear mind heart"
"166","different tone tone voice cry cry demand forget artist"
"167","looks suddenly consensus cheus jerang sincere uma acting trap blah blah"
"168","people judging issue thought excess funds candidate honest taxes declare saln"
"169","president isko moreno domagoso"
"170","boy scout always ready speed act action action receipt nothing solved"
"171","awesome yorme"
"172","tol sali support lodi maki tomorrow topic isko teen time feb pm manila ph join zoom meeting"
"173","isko possible"
"174","fraternity group supports believe visions pagasa"
"175","reason successful dealing pandemic crisis"
"176","vision country competitive country terms fdi tax cuts oil electricity horror"
"177","good luck god take care rest"
"178","halong chemical team works efficient words action"
"179","walk talkgod provide"
"180","tama sen prototype dreamed squatterswag paste"
"181","love life live guiuan eastern samar address"
"182","leader freshness young energetic change change"
"183","mema legacy left manilare"
"184","future housing country manila full country blueprint"
"185","gen team"
"186","join try best help spread fake news promote isko moreno"
"187","difficulty bingihan bronze family smashing views excessive disease speak candidates kebs isko"
"188","define trapo proof manila evidence receipt"
"189","frustrating fake news spreads quickly theyre hitting social media never stop neverage feat news vandalism truth output"
"190","manila mayor isko moreno led inauguration new stores ylaya aim giving street vendors high dignity produced"
"191","blame isko different fleet fault sensory government caring mah"
"192","know silent majority continue avoid diehard loyalists mean push yormes irrefutable accomplishments soft voters real strength"
"193","among candidates achievements think desperate opposite ignore news talk"
"194","yorme isko"
"195","weve seen groups organizations pledge support isko weve seen publics warm genuine reception sorties hoping campaign intensifies reflected"
"196","dear kapampinks beat blengbrong candidate focus promoting sayyo bully frustrated bully couples"
"197","promised finish finish surprisingly housing housing"
"198","social media check ampaw"
"199","per per list"
"200","good stand consider factors crucial decision rt thread"
"201","big focus tandible"
"202","proeconomy projobs proworker"
"203","computerization human inteactionvery good answer yorme isko"
"204","defending yorme tanzombies pinklawans onslaught attacks best defense offense weakness option moment truth set free truth must prevail"
"205","couldnt agree toxicity expertise positivity"
"206","advise supporters continue spreading accomplishments instead engaging nonsense toxic exchanges two usual colors replies worth time energy fight forte socmed"
"207","volunteering campaign love letter manila home nearly amazing memories love people popular mayor elect president manila"
"208","choose best applicant job fit position"
"209","social media sites"
"210","yabang awesome recects modern hospital housing projects school buildings ayuda families good maybe blame gods"
"211","steps ahead matter situation yorme isko president"
"212","konti speak practices founded barangay food security package yorme"
"213","respect standards qualifications youve set president however least divisive presidency possible scalable projects point speed speed economic platform manil"
"214","nutritious brain younger lung equipment rubbing watched debate nothing came closed yorme"
"215","garbage garbage"
"216","speaking foreign funding elections"
"217","wasnt born golden spoon golden heart voters heart track records speak"
"218","clear head blinker listening speech physical inspection manila implemented measures projects less supposed yr planthats pre"
"219","montemayor ill clear isko comment"
"220","knows whats happening ground"
"221","isko listen opponents close attention learn know ways win"
"222","dog rabies dead week guaranteed"
"223","lodi abujing abujing khoe"
"224","maypas isko oh bill gates gates"
"225","leni ping nice umart actress"
"226","tindi consulted return"
"227","likely trap hide"
"228","trend express support"
"229","hit manga guba friendsship tungod leni og bbm pacquiao dae mistaog yawa jud jud"
"230","president produced panic"
"231","alamano coke isko pucha intend obey alamano juts hopefully"
"232","calatagan batangas hahaahaga"
"233","isko head doh"
"234","sleep wedding eyy"
"235","aq toh jhok jhok"
"236","score moreno"
"237","organize life decision"
"238","iskosara kids nice illegal adults"
"239","angry called honorifics finish willing running"
"240","enresing define"
"241","matter matters"
"242","famous isko pure copy answer"
"243","endorsement dutz"
"244","midami sting tenga matters english boy yorme maimagine contact communicate leaders abroad"
"245","isko kind politican aint showing sincere humily"
"246","paying tax makes"
"247","difficult talk isko question put finance answer center"
"248","nukangan apaww"
"249","trapooooooooooooooo son"
"250","rinse manila yorme yabang fact significant differences manila time erap dirty sidewalks tree vendors"
"251","become philippine president soon feel impact leadership"
"252","changed decided presidency"
"253","help spouses afford annulment"
"254","future lgbt civil union administration"
"255","future lgbt civil union administration pacquiao high respects opposed"
"256","time isko speaks try hard sense sincerity couldnt find trapringtrap dating"
"257","significance trillion montemayor contrary answer leni evil debt mortgaging future"
"258","significance trillion"
"259","plan re west ph sea issue"
"260","agree philippines remain neutral russiaukraine war lacson stand ukraine peace loving nation bound un treaty clear invasion"
"261","prepare imminent increase prices goods"
"262","hopefully voting debate top answer mins volume"
"263","imagine infiltrated wenkwonk"
"264","montemayor giving doctors bad rep"
"265","squeeze super campaign short corrupt isko"
"266","important debates"
"267","important debates pacqqquiao important debate replaced purity candidate"
"268","important debates montemayor debate next time iinvite"
"269","lacson hope learn time bitin bitin kame"
"270","important debates unity"
"271","important debates isko important taumanayan hr department maghire people talked deserve know whats mind"
"272","isko segregate willie left"
"273","dying inside hold new budots"
"274","leni president leadership clothing compared aasam endoresement digong binayang kabataan dds"
"275","baluarte manila manila god always always prevail"
"276","shows educated mannered tondo providing kindly elite think base isko bbm"
"277","awesome kunawari willie drop candidacy leave bill"
"278","undeniably bright choose"
"279","campaign contribution huge redflag trusted"
"280","affirmation leave ere supreme loudly"
"281","applied biz permits makati antipolo malabon defeat manila reasoning county county process business permit application"
"282","effed inefficient system unnecessarily exposes business owners covid apart humongous waste time effort respect taxpayers"
"283","haclass tandem dr willie great option isko emerge diagonally"
"284","failure running mate light filipino people selling achieve ambition"
"285","hawaan leni none position leaving mona president used name mayor duterte duty bot"
"286","dying inside butterfly real quick"
"287","seen personal interest yorme"
"288","ngcomment nmn aq similarly placed time moderator ofwur dw ksi mitch ky feelers"
"289","willing destroyed"
"290","maguindanao gensan partina malengke rack"
"291","desperado punta gov gwen malakanang sign cebu claimed pathetic"
"292","obvious nman proven user banker awesome manky yorme"
"293","user yorme win hope senate pulled"
"294","scoracle falldown"
"295","yup plug lung weak creatures"
"296","mayor inday dutertes official response groups pushing nonuniteam tandems"
"297","know coming isko manchurian candidate plan hinder peoples movement fighting"
"298","campaign subject threaten isko expressed syang president instead pacquiao isko"
"299","ampw strikes opm oh promise"
"300","dreamed ambaw isko moreno withdraw nothing win win grace poe second outside"
"301","relying soil admin removes fallen fall covid hope priority little farmer workers workers transport entrepinoy"
"302","democrats moreno domagoso monday appealed consider halving continue spike due"
"303","scos candidacy premature businessmen metro manila categorized oligarchs pro isko pro leni win win oligarch businessmen ruled country"
"304","important educated"
"305","priests careful pulpit endorse candidates remember organization led foreign country"
"306","rival jd"
"307","special diploma mean degree ready national problems stay maynila experience maybe lower positions mayor governor represents privileged workers"
"308","hoping know qualitative candidate"
"309","nmn specific foreign fundingang runs win beat money"
"310","kite kits tayu joints tarlac tuesday"
"311","pacman attacking fear god hates corrupt lately"
"312","longer blame government better citizens hypocrite blame people"
"313","know win pinas new administration end bashing service develop pinas hypocrisy"
"314","ironic hypocrite"
"315","stupid typical trap buying churcheshahahaha mad"
"316","hate attracts hate new norms political landscape arent tired bickering insinuate point must political differences end"
"317","heartattack hogia mar giaa miansanaf bishomar attack miansanaf iskee beitii pta bi hai hai nahi mar giee sala kitta"
"318","know track records candidates magsarch credible sources fake news work social media"
"319","fyi thus speech previously passion sincerity beauty speech lies listener bias saying insincere"
"320","thanks sharing gc searching remember reason consosine heart saying full sincerity passion backed actions"
"321","heart place willie"
"322","president retweet"
"323","sadbuddhi bhagwan"
"324","switch isko nlng kyo raming everyday benefits reduces tax electricity gasoline fraud government people jobs sacrifice induct padin ending ntn question"
"325","unity born oct united nations formed"
"326","check switchtoiskos"
"327","mayor isko willie ong bomb bataan news news"
"328","bbm yorme leni"
"329","bombo radya cauayan isabela"
"330","threat fun sanun knowing sabhin heavy nonsense issue ibabato super cringe issue"
"331","literally servant confused"
"332","comprehension meaning nun joint forces reduce malenis easily germs"
"333","alicia isabella"
"334","team live pampanga"
"335","team live bayan bate welcome"
"336","curious caloocan valenzuela pasig motorcade protocol banned team asking"
"337","team malabon malabon dreams"
"338","mejo trained candidate sake pleasing real talk"
"339","kaiskko tarlac"
"340","instruction pope francis clear catholic church meddle politics read"
"341","great analysis spread help form decision"
"342","unity slogan"
"343","opposite tagline never sincere voters"
"344","toxicity work work work"
"345","enjoy free paconcert celebrity meetups end choose adult friendfinder"
"346","diminished desperate allow campaign inside church power continue control govts policies"
"347","successful unity talk self interest proposal ping minus leadership"
"348","loving reformation saying saying ring yorme period hope stop marites"
"349","rooting never believing anything likes"
"350","yorme offended catholic bible says church place worship god human leni"
"351","know true communist supports mention color yellow pink"
"352","asking question divorce called away two events asked question"
"353","knowledge foreign policy answer cnn debate spot take note"
"354","welcome punta churches closed pray front holy sacrament"
"355","assigment devout catholic mom rafael bulacan avid fan indeed"
"356","keeping campaign immerse campaign campaign couple dozen umattend painted muka"
"357","cute love"
"358","hairy unithieves never notice earlier expecting pilipino hand highest level respect dignity filipino"
"359","experience depending class experience enumerate"
"360","experience search interview research visible"
"361","evil elite known elitist views life discussion stop electing elites understand poor"
"362","tax used utilized build vertical housing schools regional hospitals"
"363","viewing nandito isko"
"364","pagasa hope seen simple citizens continued development philippines yorme promise"
"365","rewarded discourage two camps winning panas"
"366","switch isko"
"367","challenge leadership strong disrespectful kind frail bold intimidate humble weak proud prideful"
"368","mayor isko moreno lgu leader saw value internal revenue allotment billion borrowed dbp fully paid isko moreno financial genius"
"369","kow unnasa laylayan lodging tangled boss pnoy naughty nawa around hard expect always promise ballot"
"370","nation better bbm leni"
"371","eraptions elected philippines ended brunt joke"
"372","presidento koy dating actor matapobre elitist actor gt elitist"
"373","people especially marginalized given dignity"
"374","afford yorme full pinisan people politics mcide pull pinclaw"
"375","god yorme become philippines next president pagasasan next six faith support isko toce pinas"
"376","isko moreno domagoso president"
"377","previously pogi yorme fyi"
"378","steady service manila"
"379","tarlac team pogi"
"380","white pill moment"
"381","handud maoffend"
"382","start motorcade rd district continues motorcade pura tarlac submountous volunteer appreciation mercato michael pangilinan leah patricio voice"
"383","surprisingly inauguration hospital school promising"
"384","golden analysis good read"
"385","selfmade inspiration dream strive fulfill molding trial challenges life rest assured fulfilling dreams"
"386","isko team"
"387","totally agree"
"388","spreading true decent"
"389","iskonians new yorme joints"
"390","isko moreno deserving next president promise yorme produced philippines god"
"391","hard awards maynila mayor"
"392","hard awards maynila mayor"
"393","three new hospital executed mayor manila"
"394","trap porridge"
"395","story life yorme infront newly graduates adamson university yr criticism yorme capabilities reach touch reality"
"396","goody teens sober survey survey put finished succeeding santo lanslide peg"
"397","originally campaign help marining platform"
"398","blue dominate"
"399","girl saying yorme everything isko"
"400","true ramon magsaysay mandidiri affirmative equality"
"401","tax family paying bob extreme great gr powed housing housing hospital think wisely"
"402","happy sunday president"
"403","yorme behave kmi gedli isko"
"404","moreno color pilipino pink"
"405","god switch isko moreno color filipino"
"406","bbm wins noynoying red yellow loser pinoy hardworking capable"
"407","president yorme isko moreno domagoso philippines god"
"408","children cry"
"409","support senate deserving impressive track record"
"410","flex candidate flex"
"411","thus seriously listen statement yorme kelan next debate"
"412","ten includes action democrats thanks receiving philippines god"
"413","thanks tuguegarao pic"
"414","toits kotha north"
"415","grow stronger choose choose solution quickly react philippines choose president"
"416","hot welcome philippines god"
"417","manila mayor isko moreno"
"418","developing young dynamic forward thinking platform plans plan evidence ideliver promise people"
"419","isko moreno domagoso president republic philippines"
"420","isko lead country"
"421","graphic designer simple beautiful acts devised bank"
"422","candidates endorsing based jp abecilla millennial writer read"
"423","thanks santiago isabela"
"424","endorsements far president president senators read"
"425","two joints"
"426","isko willie yorme chill panic"
"427","harry yorme dance previously ngun joints always remember never good"
"428","caution praying people support team advance"
"429","unpaid tax huge isko easily build modern hospitals regions country"
"430","big tarlac team god bless"
"431","diagnanage yorme slogan candidate puros pilipino pilipino promises"
"432","bash bash online speeches speed proceso magdemand resolutions fix bbm fix president philippines"
"433","strong strict leader soft heart"
"434","gulitole politics passengear enemy enemies able manago job job volume problem philippines work"
"435","proved quickly act"
"436","start new version"
"437","practical minded hope"
"438","saving photo says nothing stage tents continuous work pafireworks loob pagasa life"
"439","fireworks balloon nothing shade proper stage saludo syo"
"440","depending command financer fyi english proficiency define"
"441","handle whatever promises naun consider"
"442","managed capital flying colors knowing dark robo dirty mulk manila seated burded organized"
"443","top personal work concerned town katoxican life"
"444","large brand choosing tagline reflects personality feeling superior experience pet"
"445","elitist leni calls poor people society layland reflection social political mindset downtrodden pedestal repeat aquino admins"
"446","loving inclusive"
"447","mumami endorsers influence know charity goes talent fees"
"448","mass housing state art hospitals cash assistance modern school buildings happen whole philippines"
"449","best time campaigning believe manila short amount time amazing philippines best president"
"450","fyi vendors placed"
"451","seems match survey rally motorcade road gym andami hyped hyped"
"452","success tyaga"
"453","oh new pink army fatal simple yorme mother oh mahadouken book"
"454","two three pandemic philippines improve fast"
"455","blessed hearing personal less thirsty rapport speeches soced links team team team uniforms commitment"
"456","conquering philippines"
"457","corrid winners together corral wholesale collapse logic"
"458","saw committed group diehard supporters laylo survey shows bbm supporters hard voters soft voters duterte enjoy lead"
"459","hopeless hopeful"
"460","obviously politicking bec school interviewed thu cancelling activity bec consensus parents consent march fri asking catholic church"
"461","good future vandalizer ps condemning children"
"462","milk breeze boiz milk breeze"
"463","correct final away naughty philippines reciprocal politics founded nationwide"
"464","never claimed perfect saint believe based track records visionary transformative leadership style accomplishments"
"465","best rap"
"466","happy birthday sas tangina lt"
"467","happy birthday sas"
"468","marginalized bad perfect focus poor exploited workers abused minorities victims power people living remote areas pl"
"469","editorial board members around"
"470","celebrity trimming brand"
"471","start campaign period forgot rizal plans arrange plants"
"472","promises orounded saying"
"473","google trends"
"474","london learn failed pandemic response something"
"475","selection sen ralph isko moreno senator ralph"
"476","thinking stomach main issues correct solution willie tandem"
"477","mature appreciation returning taxes government revenue source cutting tax rates stimulant covid pandemic economy"
"478","quickly acted primarily pandemia months ago modern hospital helped providing rapid efficient service manillaonian action mayor isko"
"479","love president team senator strengthen adihikain iboboto konothing follows unless"
"480","crisp selfunity unity unity unity ground"
"481","president seen remain drawing"
"482","two good men know people chaimrail leadership span months biased media unfair"
"483","continue mg visions datu sen raul roco strong notion"
"484","endorsement coming presgovernorcongressmanmayor reshok least unproven votes family real servant people"
"485","annoying kapampinks educated kuno hanned malang educated respect choices"
"486","family financer fund campaign brief dala yorme"
"487","manira builds issues candidate running elections answered"
"488","significant aatras support"
"489","grabeeeee sayaaaaa happy waiting tara"
"490","diva arguments simple formula"
"491","sorsogon earlier albay"
"492","blue sorsogon god"
"493","townhall meeting bagumbayan daraga albay"
"494","biased media know real help industry"
"495","never thiefakefake news spreader"
"496","korekmay magnet"
"497","true love environment words works"
"498","awesome ta march negros god"
"499","meaning acknowledged trust gods surrendering thoughts yorme destined become president hell become president gods"
"500","result headon help awareness"
"501","dynee funny personalities"
"502","moreno candidate record rappler interview series catch interview soon"
"503","isko moreno wednesday march sits nobel laureate rappler ceo maria ressa oneonone interview campaign plans elected jire carreonrappler"
"504","saya kuya joel sat"
"505","joel supports morenos bid phone wallpaper moreno willie ong"
"506","thanks dropping catch full interview"
"507","newsroom manila mayor isko moreno candidate record rappler interview series"
"508","live rappler hq catching manila mayor isko moreno"
"509","maria isko sit oneonone interview timers soap indepth handle candidate"
"510","rappler ceo maria ressa preparing oneonone interview candidate manila mayor isko moreno wednesday march moreno candidate record rapplers interview series"
"511","indepth interview candidate"
"512","isko moreno interview starts diva nobel laureate nobody time"
"513","direk paolo villaluna directs rapplers interview series candidates isko moreno domagos"
"514","something interesting"
"515","candidate isko moreno rappler hq interview airing soon https"
"516","nobel peace laureate rappler ceo meets candidate manila mayor isko moreno rappler headquarters oneonone interview"
"517","candidate isko moreno rappler hq interview airing soon"
"518","nobel peace laureate ceo meets candidate manila mayor isko moreno rappler headquarters oneonone interview"
"519","tolo tols"
"520","won kuyang kyang salay mangsabi trust ky god"
"521","alright apply platform people damillamin reply good philippines god"
"522","ongoing campaign team jose nueva ecija"
"523","hanep central luzon people believe politician party"
"524","pure high energy goodvibes motorcades rally yorme"
"525","panic sorry horse cpp npa food stub bus"
"526","drot people introduction pics pictual numbers"
"527","recycled shows people yorme everyday repeated people evryday town hall meetings time"
"528","yormeong joints panic"
"529","stupid accuracy survey pulse asia"
"530","switch isko late panic"
"531","oh panic"
"532","mamya teaser interviews wives children"
"533","prisoner media omg"
"534","adik uses coke yorme exactly adik solid isko moreno panic"
"535","witness life big changing dear practice district whole country"
"536","oh natural chemical mix"
"537","expect country change tolerate wrong doings candidates candidates paintiin"
"538","solid isko suspect mainstream media pinitan candidate theyre publoff bbm leni discrediting candidates hope wake around country"
"539","furry isko"
"540","leader pays tax receipt"
"541","isko masbate warm welcome mayor isko income earnings makakang panic panic"
"542","isko possible panic"
"543","maybe bbm isko"
"544","isko masbate mayor isko income earnings voluntary dormant panic"
"545","artist found ground demonstration foundation"
"546","forward correct division subtraction multiply betterment filipino people people"
"547","literally allignment mind works"
"548","hypocrite yorme nothing mangudadatu seems know olats"
"549","except working expose away"
"550","isko difficult hard understand isko truck"
"551","rich isko pinimpao excessive tax pm"
"552","hard score hard understand tolongges tolongges"
"553","pm pocketed finished hard hard hard understand stupid tolongges"
"554","brain trap malimit leni poor headquarters helped chance flush focus fund big finish"
"555","inclined speak nonsense hard difficult asset laylayayo society idiomatic expression meaning poor"
"556","two trap instigating class war literally oi oi layman malimit nasan laylayan"
"557","stop drama youro bad actor extremely declare undeclared"
"558","control anger lazy free vorz"
"559","incensed previously pinupush"
"560","adjust maynila isko moreno dream president"
"561","different issues"
"562","two bedroom condominiums state art hospitals mac laptops available available"
"563","cause dying inside hold"
"564","bill mocha uson idol dancer model political blogger god coming prepare coming election mocha partylist bless idol"
"565","quiet respect side president debate talling efforts countless blue hope"
"566","worldclass free housing check condominiums binondominium"
"567","isko moreno damagoso"
"568","issa possible"
"569","debate becoming forum boring hope attend next round seriously entertaining eyeopener"
"570","uncorrupt candidates running president issues blushing less evil"
"571","stop asking president support politics"
"572","sorry aq"
"573","character development loves attention durable creature least admit sha iya bakak forgiven pinklawan never forgotten grb sd btaw bash ning ubang supporters bbm"
"574","posting rude posters attended rally totally agree rastion question waptrick dutz mocha gadon et al"
"575","yng best rest"
"576","nation builder"
"577","better version duterte better leni cory lite educational background leni duterte isko dhil ndi nman nman attorney isko heart filipinoma"
"578","yng smuggling scorap"
"579","joints panic"
"580","add followers macount huhuhu"
"581","tax aakusa bias media silver future lasting fucking billion pesos scramble"
"582","drying yorme isko housing poor configuration hospital cosmetics parks zoo sound good pwes"
"583","hopefully isko work together taya unity unclusive color tagging name tagging increased fake provisional unity unity igroup base color"
"584","leni deny fact mayor isko answered question"
"585","korek yorme tax payable family excessive agriculture"
"586","poooo debt"
"587","knows exactly fire tonight"
"588","mercy god countrymet artists two"
"589","supporters supporters repare comment section comelec debate seeing swiswitch isko rate rate rd place"
"590","work new graduates"
"591","montmayor corrected yorme isko re iatfs composition"
"592","ready covid surge yorme isko"
"593","build build build successful continue yorme isko"
"594","sector elected president agriculture yorme isko"
"595","authentic unique efficient candidate good luck pres"
"596","steady mercy god"
"597","uses power embracing senior citizens shaking hands people motorcade reaches hundreds thousands people everyday inexpensive effective"
"598","isko naten knowing dreading future excited pandemic ih think dbest position"
"599","jericho arceo"
"600","page jericho arceo tv president national hear hope local status"
"601","support believe"
"602","ayana ilokano met gayam takrot"
"603","respondents basem survey"
"604","produced capital philippines muddy thief coming"
"605","mind vaguely vague"
"606","dds tallan gold apo macoy excuse excuse philippines"
"607","dds dds double standards support"
"608","help help stolen billion tax tax tax"
"609","isko tara"
"610","obuncation little tato follow platform proceeds prohibited embarrassing"
"611","thanks candelaria quezon"
"612","lucena good thanks"
"613","president dutertes term nears end loyal supporters joins isko moreno domagoso team"
"614","porket hard cheap hard"
"615","bacoor cavite thanks"
"616","bribe buying home school hospital work prioritoured promise manila whole country"
"617","feels heat acceptance"
"618","thanks bacoor cavite"
"619","hija next enter school talk education priority god bacolod"
"620","thanks god thanks bacolod"
"621","bbm choice rd choose ill put isko bbm choice"
"622","lose hope shake isko iskonians time fervent prayers countrys future god"
"623","choice reflects values ted failon"
"624","seem news campaign activities earned earlier important event gozon"
"625","forces leni bbm votes conviction facial resume awake awake awake qualified"
"626","team isko moreno super gu gwapo"
"627","bossing ser mganda examplena isoli manila"
"628","iskonians spread amazing platform achievements videos isko vloggers ilike"
"629","iskonians kapamilya kapilo brother"
"630","batangas solid blue thanks igan thanks senator"
"631","blue blue welcomes everyone arms"
"632","dr carl senate slate willie ivote block makes sense old philippines town"
